,Difference,Network,Salinity
896,0.50955414,n1,0.81375
897,0.50955414,n1,0.81375
898,0.50955414,n1,0.81375
899,0.50955414,n1,0.81375
900,0.382165605,n1,0.81375
901,1.146496815,n1,0.81375
902,1.146496815,n1,0.81375
903,1.01910828,n1,0.81375
904,0.636942675,n1,0.81375
905,1.146496815,n1,0.81375
906,1.146496815,n1,0.81375
907,1.146496815,n1,0.81375
908,0.76433121,n1,0.81375
909,1.146496815,n1,0.81375
910,0.636942675,n1,0.81375
911,1.146496815,n1,0.81375
912,1.146496815,n1,0.81375
913,1.146496815,n1,0.81375
914,1.146496815,n1,0.81375
915,1.146496815,n1,0.81375
916,0,n1,0.81375
917,0.76433121,n1,0.81375
918,1.146496815,n1,0.81375
919,1.01910828,n1,0.81375
920,0.76433121,n1,0.81375
921,0.636942675,n1,0.81375
922,1.146496815,n1,0.81375
923,0.891719745,n1,0.81375
924,1.146496815,n1,0.81375
925,1.146496815,n1,0.81375
926,1.146496815,n1,0.81375
927,1.01910828,n1,0.81375
928,1.146496815,n1,0.81375
929,1.01910828,n1,0.81375
930,1.01910828,n1,0.81375
931,1.146496815,n1,0.81375
932,0.891719745,n1,0.81375
933,1.146496815,n1,0.81375
934,0.636942675,n1,0.81375
935,1.01910828,n1,0.81375
936,1.01910828,n1,0.81375
937,0.891719745,n1,0.81375
938,1.146496815,n1,0.81375
939,1.01910828,n1,0.81375
940,1.146496815,n1,0.81375
941,0.25477707,n1,0.81375
942,1.01910828,n1,0.81375
943,1.146496815,n1,0.81375
944,0.76433121,n1,0.81375
945,1.146496815,n1,0.81375
946,1.146496815,n1,0.81375
947,0.891719745,n1,0.81375
948,0.50955414,n1,0.81375
949,0.76433121,n1,0.81375
950,1.01910828,n1,0.81375
951,0.76433121,n1,0.81375
952,1.01910828,n1,0.81375
953,1.146496815,n1,0.81375
954,1.146496815,n1,0.81375
955,1.146496815,n1,0.81375
956,1.01910828,n1,0.81375
957,0.891719745,n1,0.81375
958,0.636942675,n1,0.81375
959,1.01910828,n1,0.81375
960,-2.675159236,n1,0.81375
961,-2.038216561,n1,0.81375
962,1.146496815,n1,0.81375
963,0.891719745,n1,0.81375
964,0.891719745,n1,0.81375
965,1.146496815,n1,0.81375
966,1.01910828,n1,0.81375
967,1.146496815,n1,0.81375
968,0.25477707,n1,0.81375
969,1.01910828,n1,0.81375
970,0.891719745,n1,0.81375
971,0.76433121,n1,0.81375
972,1.01910828,n1,0.81375
973,1.01910828,n1,0.81375
974,1.146496815,n1,0.81375
975,1.01910828,n1,0.81375
976,1.146496815,n1,0.81375
977,1.146496815,n1,0.81375
978,1.146496815,n1,0.81375
979,1.146496815,n1,0.81375
980,0.50955414,n1,0.81375
981,1.146496815,n1,0.81375
982,1.146496815,n1,0.81375
983,1.01910828,n1,0.81375
984,0.127388535,n1,0.81375
985,0.76433121,n1,0.81375
986,1.146496815,n1,0.81375
987,1.146496815,n1,0.81375
988,1.146496815,n1,0.81375
989,1.146496815,n1,0.81375
990,1.01910828,n1,0.81375
991,1.910828026,n1,0.81375
992,1.910828026,n1,0.81375
993,1.783439491,n1,0.81375
994,1.401273886,n1,0.81375
995,1.910828026,n1,0.81375
996,1.910828026,n1,0.81375
997,1.910828026,n1,0.81375
998,1.528662421,n1,0.81375
999,1.910828026,n1,0.81375
1000,1.401273886,n1,0.81375
1001,1.910828026,n1,0.81375
1002,1.910828026,n1,0.81375
1003,1.910828026,n1,0.81375
1004,1.910828026,n1,0.81375
1005,1.910828026,n1,0.81375
1006,0.764331211,n1,0.81375
1007,1.528662421,n1,0.81375
1008,1.910828026,n1,0.81375
1009,1.783439491,n1,0.81375
1010,1.528662421,n1,0.81375
1011,1.401273886,n1,0.81375
1012,1.910828026,n1,0.81375
1013,1.656050956,n1,0.81375
1014,1.910828026,n1,0.81375
1015,1.910828026,n1,0.81375
1016,1.910828026,n1,0.81375
1017,1.783439491,n1,0.81375
1018,1.910828026,n1,0.81375
1019,1.783439491,n1,0.81375
1020,1.783439491,n1,0.81375
1021,1.910828026,n1,0.81375
1022,1.656050956,n1,0.81375
1023,1.910828026,n1,0.81375
1024,1.401273886,n1,0.81375
1025,1.783439491,n1,0.81375
1026,1.783439491,n1,0.81375
1027,1.656050956,n1,0.81375
1028,1.910828026,n1,0.81375
1029,1.783439491,n1,0.81375
1030,1.910828026,n1,0.81375
1031,1.019108281,n1,0.81375
1032,1.783439491,n1,0.81375
1033,1.910828026,n1,0.81375
1034,1.528662421,n1,0.81375
1035,1.910828026,n1,0.81375
1036,1.910828026,n1,0.81375
1037,1.656050956,n1,0.81375
1038,1.273885351,n1,0.81375
1039,1.528662421,n1,0.81375
1040,1.783439491,n1,0.81375
1041,1.528662421,n1,0.81375
1042,1.783439491,n1,0.81375
1043,1.910828026,n1,0.81375
1044,1.910828026,n1,0.81375
1045,1.910828026,n1,0.81375
1046,1.783439491,n1,0.81375
1047,1.656050956,n1,0.81375
1048,1.401273886,n1,0.81375
1049,1.783439491,n1,0.81375
1050,-1.910828025,n1,0.81375
1051,-1.27388535,n1,0.81375
1052,1.910828026,n1,0.81375
1053,1.656050956,n1,0.81375
1054,1.656050956,n1,0.81375
1055,1.910828026,n1,0.81375
1056,1.783439491,n1,0.81375
1057,1.910828026,n1,0.81375
1058,1.019108281,n1,0.81375
1059,1.783439491,n1,0.81375
1060,1.656050956,n1,0.81375
1061,1.528662421,n1,0.81375
1062,1.783439491,n1,0.81375
1063,1.783439491,n1,0.81375
1064,1.910828026,n1,0.81375
1065,1.783439491,n1,0.81375
1066,1.910828026,n1,0.81375
1067,1.910828026,n1,0.81375
1068,1.910828026,n1,0.81375
1069,1.910828026,n1,0.81375
1070,1.273885351,n1,0.81375
1071,1.910828026,n1,0.81375
1072,1.910828026,n1,0.81375
1073,1.783439491,n1,0.81375
1074,0.891719746,n1,0.81375
1075,1.528662421,n1,0.81375
1076,1.910828026,n1,0.81375
1077,1.910828026,n1,0.81375
1078,1.910828026,n1,0.81375
1079,1.910828026,n1,0.81375
1080,1.783439491,n1,0.81375
1081,1.52866242,n1,0.81375
1082,1.52866242,n1,0.81375
1083,1.401273885,n1,0.81375
1084,1.01910828,n1,0.81375
1085,1.52866242,n1,0.81375
1086,1.52866242,n1,0.81375
1087,1.52866242,n1,0.81375
1088,1.146496815,n1,0.81375
1089,1.52866242,n1,0.81375
1090,1.01910828,n1,0.81375
1091,1.52866242,n1,0.81375
1092,1.52866242,n1,0.81375
1093,1.52866242,n1,0.81375
1094,1.52866242,n1,0.81375
1095,1.52866242,n1,0.81375
1096,0.382165605,n1,0.81375
1097,1.146496815,n1,0.81375
1098,1.52866242,n1,0.81375
1099,1.401273885,n1,0.81375
1100,1.146496815,n1,0.81375
1101,1.01910828,n1,0.81375
1102,1.52866242,n1,0.81375
1103,1.27388535,n1,0.81375
1104,1.52866242,n1,0.81375
1105,1.52866242,n1,0.81375
1106,1.52866242,n1,0.81375
1107,1.401273885,n1,0.81375
1108,1.52866242,n1,0.81375
1109,1.401273885,n1,0.81375
1110,1.401273885,n1,0.81375
1111,1.52866242,n1,0.81375
1112,1.27388535,n1,0.81375
1113,1.52866242,n1,0.81375
1114,1.01910828,n1,0.81375
1115,1.401273885,n1,0.81375
1116,1.401273885,n1,0.81375
1117,1.27388535,n1,0.81375
1118,1.52866242,n1,0.81375
1119,1.401273885,n1,0.81375
1120,1.52866242,n1,0.81375
1121,0.636942675,n1,0.81375
1122,1.401273885,n1,0.81375
1123,1.52866242,n1,0.81375
1124,1.146496815,n1,0.81375
1125,1.52866242,n1,0.81375
1126,1.52866242,n1,0.81375
1127,1.27388535,n1,0.81375
1128,0.891719745,n1,0.81375
1129,1.146496815,n1,0.81375
1130,1.401273885,n1,0.81375
1131,1.146496815,n1,0.81375
1132,1.401273885,n1,0.81375
1133,1.52866242,n1,0.81375
1134,1.52866242,n1,0.81375
1135,1.52866242,n1,0.81375
1136,1.401273885,n1,0.81375
1137,1.27388535,n1,0.81375
1138,1.01910828,n1,0.81375
1139,1.401273885,n1,0.81375
1140,-2.292993631,n1,0.81375
1141,-1.656050956,n1,0.81375
1142,1.52866242,n1,0.81375
1143,1.27388535,n1,0.81375
1144,1.27388535,n1,0.81375
1145,1.52866242,n1,0.81375
1146,1.401273885,n1,0.81375
1147,1.52866242,n1,0.81375
1148,0.636942675,n1,0.81375
1149,1.401273885,n1,0.81375
1150,1.27388535,n1,0.81375
1151,1.146496815,n1,0.81375
1152,1.401273885,n1,0.81375
1153,1.401273885,n1,0.81375
1154,1.52866242,n1,0.81375
1155,1.401273885,n1,0.81375
1156,1.52866242,n1,0.81375
1157,1.52866242,n1,0.81375
1158,1.52866242,n1,0.81375
1159,1.52866242,n1,0.81375
1160,0.891719745,n1,0.81375
1161,1.52866242,n1,0.81375
1162,1.52866242,n1,0.81375
1163,1.401273885,n1,0.81375
1164,0.50955414,n1,0.81375
1165,1.146496815,n1,0.81375
1166,1.52866242,n1,0.81375
1167,1.52866242,n1,0.81375
1168,1.52866242,n1,0.81375
1169,1.52866242,n1,0.81375
1170,1.401273885,n1,0.81375
1171,0,n1,0.81375
1172,0,n1,0.81375
1173,-0.127388535,n1,0.81375
1174,-0.50955414,n1,0.81375
1175,0,n1,0.81375
1176,0,n1,0.81375
1177,0,n1,0.81375
1178,-0.382165605,n1,0.81375
1179,0,n1,0.81375
1180,-0.50955414,n1,0.81375
1181,0,n1,0.81375
1182,0,n1,0.81375
1183,0,n1,0.81375
1184,0,n1,0.81375
1185,0,n1,0.81375
1186,-1.146496815,n1,0.81375
1187,-0.382165605,n1,0.81375
1188,0,n1,0.81375
1189,-0.127388535,n1,0.81375
1190,-0.382165605,n1,0.81375
1191,-0.50955414,n1,0.81375
1192,0,n1,0.81375
1193,-0.25477707,n1,0.81375
1194,0,n1,0.81375
1195,0,n1,0.81375
1196,0,n1,0.81375
1197,-0.127388535,n1,0.81375
1198,0,n1,0.81375
1199,-0.127388535,n1,0.81375
1200,-0.127388535,n1,0.81375
1201,0,n1,0.81375
1202,-0.25477707,n1,0.81375
1203,0,n1,0.81375
1204,-0.50955414,n1,0.81375
1205,-0.127388535,n1,0.81375
1206,-0.127388535,n1,0.81375
1207,-0.25477707,n1,0.81375
1208,0,n1,0.81375
1209,-0.127388535,n1,0.81375
1210,0,n1,0.81375
1211,-0.891719745,n1,0.81375
1212,-0.127388535,n1,0.81375
1213,0,n1,0.81375
1214,-0.382165605,n1,0.81375
1215,0,n1,0.81375
1216,0,n1,0.81375
1217,-0.25477707,n1,0.81375
1218,-0.636942675,n1,0.81375
1219,-0.382165605,n1,0.81375
1220,-0.127388535,n1,0.81375
1221,-0.382165605,n1,0.81375
1222,-0.127388535,n1,0.81375
1223,0,n1,0.81375
1224,0,n1,0.81375
1225,0,n1,0.81375
1226,-0.127388535,n1,0.81375
1227,-0.25477707,n1,0.81375
1228,-0.50955414,n1,0.81375
1229,-0.127388535,n1,0.81375
1230,-3.821656051,n1,0.81375
1231,-3.184713376,n1,0.81375
1232,0,n1,0.81375
1233,-0.25477707,n1,0.81375
1234,-0.25477707,n1,0.81375
1235,0,n1,0.81375
1236,-0.127388535,n1,0.81375
1237,0,n1,0.81375
1238,-0.891719745,n1,0.81375
1239,-0.127388535,n1,0.81375
1240,-0.25477707,n1,0.81375
1241,-0.382165605,n1,0.81375
1242,-0.127388535,n1,0.81375
1243,-0.127388535,n1,0.81375
1244,0,n1,0.81375
1245,-0.127388535,n1,0.81375
1246,0,n1,0.81375
1247,0,n1,0.81375
1248,0,n1,0.81375
1249,0,n1,0.81375
1250,-0.636942675,n1,0.81375
1251,0,n1,0.81375
1252,0,n1,0.81375
1253,-0.127388535,n1,0.81375
1254,-1.01910828,n1,0.81375
1255,-0.382165605,n1,0.81375
1256,0,n1,0.81375
1257,0,n1,0.81375
1258,0,n1,0.81375
1259,0,n1,0.81375
1260,-0.127388535,n1,0.81375
1261,1.401273885,n1,0.81375
1262,1.401273885,n1,0.81375
1263,1.27388535,n1,0.81375
1264,0.891719745,n1,0.81375
1265,1.401273885,n1,0.81375
1266,1.401273885,n1,0.81375
1267,1.401273885,n1,0.81375
1268,1.01910828,n1,0.81375
1269,1.401273885,n1,0.81375
1270,0.891719745,n1,0.81375
1271,1.401273885,n1,0.81375
1272,1.401273885,n1,0.81375
1273,1.401273885,n1,0.81375
1274,1.401273885,n1,0.81375
1275,1.401273885,n1,0.81375
1276,0.25477707,n1,0.81375
1277,1.01910828,n1,0.81375
1278,1.401273885,n1,0.81375
1279,1.27388535,n1,0.81375
1280,1.01910828,n1,0.81375
1281,0.891719745,n1,0.81375
1282,1.401273885,n1,0.81375
1283,1.146496815,n1,0.81375
1284,1.401273885,n1,0.81375
1285,1.401273885,n1,0.81375
1286,1.401273885,n1,0.81375
1287,1.27388535,n1,0.81375
1288,1.401273885,n1,0.81375
1289,1.27388535,n1,0.81375
1290,1.27388535,n1,0.81375
1291,1.401273885,n1,0.81375
1292,1.146496815,n1,0.81375
1293,1.401273885,n1,0.81375
1294,0.891719745,n1,0.81375
1295,1.27388535,n1,0.81375
1296,1.27388535,n1,0.81375
1297,1.146496815,n1,0.81375
1298,1.401273885,n1,0.81375
1299,1.27388535,n1,0.81375
1300,1.401273885,n1,0.81375
1301,0.50955414,n1,0.81375
1302,1.27388535,n1,0.81375
1303,1.401273885,n1,0.81375
1304,1.01910828,n1,0.81375
1305,1.401273885,n1,0.81375
1306,1.401273885,n1,0.81375
1307,1.146496815,n1,0.81375
1308,0.76433121,n1,0.81375
1309,1.01910828,n1,0.81375
1310,1.27388535,n1,0.81375
1311,1.01910828,n1,0.81375
1312,1.27388535,n1,0.81375
1313,1.401273885,n1,0.81375
1314,1.401273885,n1,0.81375
1315,1.401273885,n1,0.81375
1316,1.27388535,n1,0.81375
1317,1.146496815,n1,0.81375
1318,0.891719745,n1,0.81375
1319,1.27388535,n1,0.81375
1320,-2.420382166,n1,0.81375
1321,-1.783439491,n1,0.81375
1322,1.401273885,n1,0.81375
1323,1.146496815,n1,0.81375
1324,1.146496815,n1,0.81375
1325,1.401273885,n1,0.81375
1326,1.27388535,n1,0.81375
1327,1.401273885,n1,0.81375
1328,0.50955414,n1,0.81375
1329,1.27388535,n1,0.81375
1330,1.146496815,n1,0.81375
1331,1.01910828,n1,0.81375
1332,1.27388535,n1,0.81375
1333,1.27388535,n1,0.81375
1334,1.401273885,n1,0.81375
1335,1.27388535,n1,0.81375
1336,1.401273885,n1,0.81375
1337,1.401273885,n1,0.81375
1338,1.401273885,n1,0.81375
1339,1.401273885,n1,0.81375
1340,0.76433121,n1,0.81375
1341,1.401273885,n1,0.81375
1342,1.401273885,n1,0.81375
1343,1.27388535,n1,0.81375
1344,0.382165605,n1,0.81375
1345,1.01910828,n1,0.81375
1346,1.401273885,n1,0.81375
1347,1.401273885,n1,0.81375
1348,1.401273885,n1,0.81375
1349,1.401273885,n1,0.81375
1350,1.27388535,n1,0.81375
1351,2.929936306,n1,0.81375
1352,2.929936306,n1,0.81375
1353,2.802547771,n1,0.81375
1354,2.420382166,n1,0.81375
1355,2.929936306,n1,0.81375
1356,2.929936306,n1,0.81375
1357,2.929936306,n1,0.81375
1358,2.547770701,n1,0.81375
1359,2.929936306,n1,0.81375
1360,2.420382166,n1,0.81375
1361,2.929936306,n1,0.81375
1362,2.929936306,n1,0.81375
1363,2.929936306,n1,0.81375
1364,2.929936306,n1,0.81375
1365,2.929936306,n1,0.81375
1366,1.783439491,n1,0.81375
1367,2.547770701,n1,0.81375
1368,2.929936306,n1,0.81375
1369,2.802547771,n1,0.81375
1370,2.547770701,n1,0.81375
1371,2.420382166,n1,0.81375
1372,2.929936306,n1,0.81375
1373,2.675159236,n1,0.81375
1374,2.929936306,n1,0.81375
1375,2.929936306,n1,0.81375
1376,2.929936306,n1,0.81375
1377,2.802547771,n1,0.81375
1378,2.929936306,n1,0.81375
1379,2.802547771,n1,0.81375
1380,2.802547771,n1,0.81375
1381,2.929936306,n1,0.81375
1382,2.675159236,n1,0.81375
1383,2.929936306,n1,0.81375
1384,2.420382166,n1,0.81375
1385,2.802547771,n1,0.81375
1386,2.802547771,n1,0.81375
1387,2.675159236,n1,0.81375
1388,2.929936306,n1,0.81375
1389,2.802547771,n1,0.81375
1390,2.929936306,n1,0.81375
1391,2.038216561,n1,0.81375
1392,2.802547771,n1,0.81375
1393,2.929936306,n1,0.81375
1394,2.547770701,n1,0.81375
1395,2.929936306,n1,0.81375
1396,2.929936306,n1,0.81375
1397,2.675159236,n1,0.81375
1398,2.292993631,n1,0.81375
1399,2.547770701,n1,0.81375
1400,2.802547771,n1,0.81375
1401,2.547770701,n1,0.81375
1402,2.802547771,n1,0.81375
1403,2.929936306,n1,0.81375
1404,2.929936306,n1,0.81375
1405,2.929936306,n1,0.81375
1406,2.802547771,n1,0.81375
1407,2.675159236,n1,0.81375
1408,2.420382166,n1,0.81375
1409,2.802547771,n1,0.81375
1410,-0.891719745,n1,0.81375
1411,-0.25477707,n1,0.81375
1412,2.929936306,n1,0.81375
1413,2.675159236,n1,0.81375
1414,2.675159236,n1,0.81375
1415,2.929936306,n1,0.81375
1416,2.802547771,n1,0.81375
1417,2.929936306,n1,0.81375
1418,2.038216561,n1,0.81375
1419,2.802547771,n1,0.81375
1420,2.675159236,n1,0.81375
1421,2.547770701,n1,0.81375
1422,2.802547771,n1,0.81375
1423,2.802547771,n1,0.81375
1424,2.929936306,n1,0.81375
1425,2.802547771,n1,0.81375
1426,2.929936306,n1,0.81375
1427,2.929936306,n1,0.81375
1428,2.929936306,n1,0.81375
1429,2.929936306,n1,0.81375
1430,2.292993631,n1,0.81375
1431,2.929936306,n1,0.81375
1432,2.929936306,n1,0.81375
1433,2.802547771,n1,0.81375
1434,1.910828026,n1,0.81375
1435,2.547770701,n1,0.81375
1436,2.929936306,n1,0.81375
1437,2.929936306,n1,0.81375
1438,2.929936306,n1,0.81375
1439,2.929936306,n1,0.81375
1440,2.802547771,n1,0.81375
1441,0.25477707,n1,0.81375
1442,0.25477707,n1,0.81375
1443,0.127388535,n1,0.81375
1444,-0.25477707,n1,0.81375
1445,0.25477707,n1,0.81375
1446,0.25477707,n1,0.81375
1447,0.25477707,n1,0.81375
1448,-0.127388535,n1,0.81375
1449,0.25477707,n1,0.81375
1450,-0.25477707,n1,0.81375
1451,0.25477707,n1,0.81375
1452,0.25477707,n1,0.81375
1453,0.25477707,n1,0.81375
1454,0.25477707,n1,0.81375
1455,0.25477707,n1,0.81375
1456,-0.891719745,n1,0.81375
1457,-0.127388535,n1,0.81375
1458,0.25477707,n1,0.81375
1459,0.127388535,n1,0.81375
1460,-0.127388535,n1,0.81375
1461,-0.25477707,n1,0.81375
1462,0.25477707,n1,0.81375
1463,0,n1,0.81375
1464,0.25477707,n1,0.81375
1465,0.25477707,n1,0.81375
1466,0.25477707,n1,0.81375
1467,0.127388535,n1,0.81375
1468,0.25477707,n1,0.81375
1469,0.127388535,n1,0.81375
1470,0.127388535,n1,0.81375
1471,0.25477707,n1,0.81375
1472,0,n1,0.81375
1473,0.25477707,n1,0.81375
1474,-0.25477707,n1,0.81375
1475,0.127388535,n1,0.81375
1476,0.127388535,n1,0.81375
1477,0,n1,0.81375
1478,0.25477707,n1,0.81375
1479,0.127388535,n1,0.81375
1480,0.25477707,n1,0.81375
1481,-0.636942675,n1,0.81375
1482,0.127388535,n1,0.81375
1483,0.25477707,n1,0.81375
1484,-0.127388535,n1,0.81375
1485,0.25477707,n1,0.81375
1486,0.25477707,n1,0.81375
1487,0,n1,0.81375
1488,-0.382165605,n1,0.81375
1489,-0.127388535,n1,0.81375
1490,0.127388535,n1,0.81375
1491,-0.127388535,n1,0.81375
1492,0.127388535,n1,0.81375
1493,0.25477707,n1,0.81375
1494,0.25477707,n1,0.81375
1495,0.25477707,n1,0.81375
1496,0.127388535,n1,0.81375
1497,0,n1,0.81375
1498,-0.25477707,n1,0.81375
1499,0.127388535,n1,0.81375
1500,-3.566878981,n1,0.81375
1501,-2.929936306,n1,0.81375
1502,0.25477707,n1,0.81375
1503,0,n1,0.81375
1504,0,n1,0.81375
1505,0.25477707,n1,0.81375
1506,0.127388535,n1,0.81375
1507,0.25477707,n1,0.81375
1508,-0.636942675,n1,0.81375
1509,0.127388535,n1,0.81375
1510,0,n1,0.81375
1511,-0.127388535,n1,0.81375
1512,0.127388535,n1,0.81375
1513,0.127388535,n1,0.81375
1514,0.25477707,n1,0.81375
1515,0.127388535,n1,0.81375
1516,0.25477707,n1,0.81375
1517,0.25477707,n1,0.81375
1518,0.25477707,n1,0.81375
1519,0.25477707,n1,0.81375
1520,-0.382165605,n1,0.81375
1521,0.25477707,n1,0.81375
1522,0.25477707,n1,0.81375
1523,0.127388535,n1,0.81375
1524,-0.76433121,n1,0.81375
1525,-0.127388535,n1,0.81375
1526,0.25477707,n1,0.81375
1527,0.25477707,n1,0.81375
1528,0.25477707,n1,0.81375
1529,0.25477707,n1,0.81375
1530,0.127388535,n1,0.81375
1531,2.165605096,n1,0.81375
1532,2.165605096,n1,0.81375
1533,2.038216561,n1,0.81375
1534,1.656050956,n1,0.81375
1535,2.165605096,n1,0.81375
1536,2.165605096,n1,0.81375
1537,2.165605096,n1,0.81375
1538,1.783439491,n1,0.81375
1539,2.165605096,n1,0.81375
1540,1.656050956,n1,0.81375
1541,2.165605096,n1,0.81375
1542,2.165605096,n1,0.81375
1543,2.165605096,n1,0.81375
1544,2.165605096,n1,0.81375
1545,2.165605096,n1,0.81375
1546,1.019108281,n1,0.81375
1547,1.783439491,n1,0.81375
1548,2.165605096,n1,0.81375
1549,2.038216561,n1,0.81375
1550,1.783439491,n1,0.81375
1551,1.656050956,n1,0.81375
1552,2.165605096,n1,0.81375
1553,1.910828026,n1,0.81375
1554,2.165605096,n1,0.81375
1555,2.165605096,n1,0.81375
1556,2.165605096,n1,0.81375
1557,2.038216561,n1,0.81375
1558,2.165605096,n1,0.81375
1559,2.038216561,n1,0.81375
1560,2.038216561,n1,0.81375
1561,2.165605096,n1,0.81375
1562,1.910828026,n1,0.81375
1563,2.165605096,n1,0.81375
1564,1.656050956,n1,0.81375
1565,2.038216561,n1,0.81375
1566,2.038216561,n1,0.81375
1567,1.910828026,n1,0.81375
1568,2.165605096,n1,0.81375
1569,2.038216561,n1,0.81375
1570,2.165605096,n1,0.81375
1571,1.273885351,n1,0.81375
1572,2.038216561,n1,0.81375
1573,2.165605096,n1,0.81375
1574,1.783439491,n1,0.81375
1575,2.165605096,n1,0.81375
1576,2.165605096,n1,0.81375
1577,1.910828026,n1,0.81375
1578,1.528662421,n1,0.81375
1579,1.783439491,n1,0.81375
1580,2.038216561,n1,0.81375
1581,1.783439491,n1,0.81375
1582,2.038216561,n1,0.81375
1583,2.165605096,n1,0.81375
1584,2.165605096,n1,0.81375
1585,2.165605096,n1,0.81375
1586,2.038216561,n1,0.81375
1587,1.910828026,n1,0.81375
1588,1.656050956,n1,0.81375
1589,2.038216561,n1,0.81375
1590,-1.656050955,n1,0.81375
1591,-1.01910828,n1,0.81375
1592,2.165605096,n1,0.81375
1593,1.910828026,n1,0.81375
1594,1.910828026,n1,0.81375
1595,2.165605096,n1,0.81375
1596,2.038216561,n1,0.81375
1597,2.165605096,n1,0.81375
1598,1.273885351,n1,0.81375
1599,2.038216561,n1,0.81375
1600,1.910828026,n1,0.81375
1601,1.783439491,n1,0.81375
1602,2.038216561,n1,0.81375
1603,2.038216561,n1,0.81375
1604,2.165605096,n1,0.81375
1605,2.038216561,n1,0.81375
1606,2.165605096,n1,0.81375
1607,2.165605096,n1,0.81375
1608,2.165605096,n1,0.81375
1609,2.165605096,n1,0.81375
1610,1.528662421,n1,0.81375
1611,2.165605096,n1,0.81375
1612,2.165605096,n1,0.81375
1613,2.038216561,n1,0.81375
1614,1.146496816,n1,0.81375
1615,1.783439491,n1,0.81375
1616,2.165605096,n1,0.81375
1617,2.165605096,n1,0.81375
1618,2.165605096,n1,0.81375
1619,2.165605096,n1,0.81375
1620,2.038216561,n1,0.81375
1621,5.350318471,n1,0.81375
1622,5.350318471,n1,0.81375
1623,5.222929936,n1,0.81375
1624,4.840764331,n1,0.81375
1625,5.350318471,n1,0.81375
1626,5.350318471,n1,0.81375
1627,5.350318471,n1,0.81375
1628,4.968152866,n1,0.81375
1629,5.350318471,n1,0.81375
1630,4.840764331,n1,0.81375
1631,5.350318471,n1,0.81375
1632,5.350318471,n1,0.81375
1633,5.350318471,n1,0.81375
1634,5.350318471,n1,0.81375
1635,5.350318471,n1,0.81375
1636,4.203821656,n1,0.81375
1637,4.968152866,n1,0.81375
1638,5.350318471,n1,0.81375
1639,5.222929936,n1,0.81375
1640,4.968152866,n1,0.81375
1641,4.840764331,n1,0.81375
1642,5.350318471,n1,0.81375
1643,5.095541401,n1,0.81375
1644,5.350318471,n1,0.81375
1645,5.350318471,n1,0.81375
1646,5.350318471,n1,0.81375
1647,5.222929936,n1,0.81375
1648,5.350318471,n1,0.81375
1649,5.222929936,n1,0.81375
1650,5.222929936,n1,0.81375
1651,5.350318471,n1,0.81375
1652,5.095541401,n1,0.81375
1653,5.350318471,n1,0.81375
1654,4.840764331,n1,0.81375
1655,5.222929936,n1,0.81375
1656,5.222929936,n1,0.81375
1657,5.095541401,n1,0.81375
1658,5.350318471,n1,0.81375
1659,5.222929936,n1,0.81375
1660,5.350318471,n1,0.81375
1661,4.458598726,n1,0.81375
1662,5.222929936,n1,0.81375
1663,5.350318471,n1,0.81375
1664,4.968152866,n1,0.81375
1665,5.350318471,n1,0.81375
1666,5.350318471,n1,0.81375
1667,5.095541401,n1,0.81375
1668,4.713375796,n1,0.81375
1669,4.968152866,n1,0.81375
1670,5.222929936,n1,0.81375
1671,4.968152866,n1,0.81375
1672,5.222929936,n1,0.81375
1673,5.350318471,n1,0.81375
1674,5.350318471,n1,0.81375
1675,5.350318471,n1,0.81375
1676,5.222929936,n1,0.81375
1677,5.095541401,n1,0.81375
1678,4.840764331,n1,0.81375
1679,5.222929936,n1,0.81375
1680,1.52866242,n1,0.81375
1681,2.165605095,n1,0.81375
1682,5.350318471,n1,0.81375
1683,5.095541401,n1,0.81375
1684,5.095541401,n1,0.81375
1685,5.350318471,n1,0.81375
1686,5.222929936,n1,0.81375
1687,5.350318471,n1,0.81375
1688,4.458598726,n1,0.81375
1689,5.222929936,n1,0.81375
1690,5.095541401,n1,0.81375
1691,4.968152866,n1,0.81375
1692,5.222929936,n1,0.81375
1693,5.222929936,n1,0.81375
1694,5.350318471,n1,0.81375
1695,5.222929936,n1,0.81375
1696,5.350318471,n1,0.81375
1697,5.350318471,n1,0.81375
1698,5.350318471,n1,0.81375
1699,5.350318471,n1,0.81375
1700,4.713375796,n1,0.81375
1701,5.350318471,n1,0.81375
1702,5.350318471,n1,0.81375
1703,5.222929936,n1,0.81375
1704,4.331210191,n1,0.81375
1705,4.968152866,n1,0.81375
1706,5.350318471,n1,0.81375
1707,5.350318471,n1,0.81375
1708,5.350318471,n1,0.81375
1709,5.350318471,n1,0.81375
1710,5.222929936,n1,0.81375
1711,0.382165605,n1,0.81375
1712,0.382165605,n1,0.81375
1713,0.25477707,n1,0.81375
1714,-0.127388535,n1,0.81375
1715,0.382165605,n1,0.81375
1716,0.382165605,n1,0.81375
1717,0.382165605,n1,0.81375
